Date/Time,PM10 TEOM ug/m3,PM2.5 TEOM ug/m3,Temperature Deg C,Barometric Pressure atm
1/01/2013 10:10,22.2,11.2,26,0.997
1/01/2013 10:20,23.9,12.3,25.5,0.997
1/01/2013 10:30,22.1,11.3,25.2,0.997
1/01/2013 10:40,23,12.5,24.9,0.997
1/01/2013 10:50,20.5,11.5,25,0.997
1/01/2013 11:00,10.2,7.6,25.6,0.997
1/01/2013 11:10,6.7,4.5,26.2,0.997
1/01/2013 11:20,9.7,5,26.5,0.997
1/01/2013 11:30,8.6,4.5,26.7,0.997
1/01/2013 11:40,2.9,3.3,26.3,0.997
1/01/2013 11:50,8.8,5,26.4,0.997
1/01/2013 12:00,6.9,4.5,26.8,0.997
1/01/2013 12:10,7.4,4.4,26.8,0.997
1/01/2013 12:20,12,5.6,26.8,0.997
1/01/2013 12:30,6.2,3.6,27,0.997
1/01/2013 12:40,17.8,7,26.7,0.997
1/01/2013 12:50,20.2,9.1,26.5,0.997
1/01/2013 13:00,6.9,5.5,26.1,0.997
1/01/2013 13:10,19.7,9.7,26.1,0.997
1/01/2013 13:20,8.9,6.3,26.5,0.997
1/01/2013 13:30,0.8,3,26.3,0.997
1/01/2013 13:40,9.2,5,26,0.997
1/01/2013 13:50,8.9,5.3,25.8,0.997
1/01/2013 14:00,7.3,4.4,26.2,0.997
1/01/2013 14:10,10.1,5.6,26.1,0.997
1/01/2013 14:20,12.3,5.8,26.3,0.997
1/01/2013 14:30,12,5.8,26.1,0.997
1/01/2013 14:40,10.2,5.7,26.4,0.997
1/01/2013 14:50,9.7,4.9,26.8,0.997
1/01/2013 15:00,10.5,5.7,27,0.997
1/01/2013 15:10,7.4,4.4,26.5,0.997
1/01/2013 15:20,11.5,5.4,26.8,0.997
1/01/2013 15:30,19.7,7.9,26.5,0.997
1/01/2013 15:40,27.2,10.9,26.4,0.997
1/01/2013 15:50,23.3,10.4,27.1,0.997
1/01/2013 16:00,18.2,8.3,27.2,0.997
1/01/2013 16:10,17.4,7.3,27.3,0.996
1/01/2013 16:20,10.3,5.6,28.1,0.996
1/01/2013 16:30,-0.5,1.2,28.2,0.996
1/01/2013 16:40,-4.3,-2.3,28.2,0.996
1/01/2013 16:50,3.5,-1.4,28.4,0.996
1/01/2013 17:00,10.1,2.2,27.8,0.996
1/01/2013 17:10,4.4,-0.3,27.8,0.996
1/01/2013 17:20,-4.9,-2.3,27.7,0.996
1/01/2013 17:30,3.1,0.2,27.4,0.996
1/01/2013 17:40,20,7.5,26.8,0.996
1/01/2013 17:50,22,8.2,26.6,0.996
1/01/2013 18:00,6.4,3.5,26.4,0.996
1/01/2013 18:10,15.6,6.2,25.9,0.996
1/01/2013 18:20,23.4,9.6,25.7,0.996
1/01/2013 18:30,11.2,6.5,25.3,0.996
1/01/2013 18:40,-0.8,1.6,25.4,0.997
1/01/2013 18:50,-0.8,0.9,24.9,0.997
1/01/2013 19:00,-2.4,-0.6,24.7,0.997
1/01/2013 19:10,19.7,6.4,23.6,0.997
1/01/2013 19:20,19.6,7.6,23,0.997
1/01/2013 19:30,21.4,8.4,22.4,0.997
1/01/2013 19:40,23.7,9.6,21.9,0.997
1/01/2013 19:50,22.4,9.7,21.6,0.997
1/01/2013 20:00,18.2,8.1,21.5,0.997
1/01/2013 20:10,12,6.5,21.8,0.997
1/01/2013 20:20,1.3,2.5,22.4,0.997
1/01/2013 20:30,,-1.7,22.7,0.997
1/01/2013 20:40,3.1,0.7,22.2,0.997
1/01/2013 20:50,4.4,1.7,21.6,0.997
1/01/2013 21:00,9.8,3.9,21.1,0.998
1/01/2013 21:10,9.8,4.1,20.5,0.997
1/01/2013 21:20,8.2,3.4,20.1,0.997
1/01/2013 21:30,7,3.3,19.6,0.998
1/01/2013 21:40,8.5,3.4,19.5,0.998
1/01/2013 21:50,7.8,3.7,19.5,0.998
1/01/2013 22:00,7.9,3.6,19.3,0.998
1/01/2013 22:10,7.4,3.2,19,0.998
1/01/2013 22:20,7.1,2.7,19,0.998
1/01/2013 22:30,8.2,3.6,18.8,0.998
1/01/2013 22:40,9.2,4.3,18.6,0.998
1/01/2013 22:50,9.5,4.3,18.4,0.998
1/01/2013 23:00,10.1,5.8,18.1,0.998
1/01/2013 23:10,8.7,5.4,17.8,0.998
1/01/2013 23:20,6.8,3.1,17.7,0.998
1/01/2013 23:30,0.3,1.1,17.6,0.998
1/01/2013 23:40,6.1,3.4,18.1,0.998
1/01/2013 23:50,7.9,3.9,17.8,0.998
2/01/2013 0:00,9.5,4.6,17.4,0.998
2/01/2013 0:10,14.9,5.1,17.2,0.998
2/01/2013 0:20,13.9,5.7,17.4,0.998
2/01/2013 0:30,8.7,4.9,17.5,0.998
2/01/2013 0:40,9.4,4.7,17.3,0.998
2/01/2013 0:50,11.7,5.4,17.1,0.998
2/01/2013 1:00,11.3,7.1,17.1,0.998
2/01/2013 1:10,10.1,6.5,17,0.998
2/01/2013 1:20,9.6,4.9,17,0.998
2/01/2013 1:30,9.2,4.2,16.7,0.998
2/01/2013 1:40,9.2,5,16.1,0.998
2/01/2013 1:50,8.8,4.9,15.6,0.998
2/01/2013 2:00,10.2,5.6,15.2,0.998
2/01/2013 2:10,10,5.1,14.9,0.998
2/01/2013 2:20,11.6,5.5,14.8,0.998
2/01/2013 2:30,12.4,6.5,14.6,0.998
2/01/2013 2:40,12.7,6.2,14.5,0.998
2/01/2013 2:50,11.6,6.2,15.2,0.998
2/01/2013 3:00,12.4,6,15.1,0.998
2/01/2013 3:10,13.5,5.5,14.9,0.998
2/01/2013 3:20,12.8,6.1,14.6,0.998
2/01/2013 3:30,13.8,7.1,14.5,0.998
2/01/2013 3:40,12.6,7.2,14.8,0.998
2/01/2013 3:50,10.7,5.8,14.7,0.998
2/01/2013 4:00,9.2,5.5,14.2,0.998
2/01/2013 4:10,11.1,5.9,14,0.998
2/01/2013 4:20,12.3,6.9,13.8,0.998
2/01/2013 4:30,11.2,5.8,13.5,0.998
2/01/2013 4:40,13,7.1,13.3,0.998
2/01/2013 4:50,15.2,7.6,13.4,0.999
2/01/2013 5:00,14.4,7.2,13.6,0.999
2/01/2013 5:10,14.3,7.6,13.7,0.999
2/01/2013 5:20,14.5,7.6,14.4,0.999
2/01/2013 5:30,14.5,7.9,14.7,0.999
2/01/2013 5:40,14.3,8,14.6,0.999
2/01/2013 5:50,16.4,8.7,15.2,0.999
2/01/2013 6:00,17.6,8.8,16,0.999
2/01/2013 6:10,102.2,10.5,16.9,0.999
2/01/2013 6:20,82.7,11.7,17.7,0.999
2/01/2013 6:30,27.8,10,18.4,0.999
2/01/2013 6:40,16.8,9.3,18.7,0.999
2/01/2013 6:50,16.6,10.9,19.1,0.999
2/01/2013 7:00,17.8,12.4,19.4,0.999
2/01/2013 7:10,18.4,11.8,20,0.999
2/01/2013 7:20,18.5,11.6,20,0.999
2/01/2013 7:30,18,11.1,20.6,0.999
2/01/2013 7:40,17.3,10.7,21.1,0.999
2/01/2013 7:50,16.4,9.8,21,0.999
2/01/2013 8:00,15.9,9.5,21.5,0.999
2/01/2013 8:10,13,7.2,21.7,0.999
2/01/2013 8:20,15.5,8.3,22.2,0.999
2/01/2013 8:30,21.4,9.3,22.9,0.999
2/01/2013 8:40,21.2,9.8,21.9,0.999
2/01/2013 8:50,19.1,9.1,22.2,0.999
2/01/2013 9:00,16.7,8.5,22.4,0.999
2/01/2013 9:10,14.8,6.8,22.9,0.999
2/01/2013 9:20,13,5.9,22.8,0.999
2/01/2013 9:30,13.5,7,23.6,0.999
2/01/2013 9:40,11.8,5.1,24.3,0.999
2/01/2013 9:50,12.3,5.8,24.3,0.999
2/01/2013 10:00,13.1,6.1,24.7,0.998
2/01/2013 10:10,14.4,7.2,25.2,0.998
2/01/2013 10:20,12.8,5.8,25.9,0.998
2/01/2013 10:30,12.6,6,26.2,0.998
2/01/2013 10:40,12.8,6.2,25.9,0.998
2/01/2013 10:50,13.3,6.4,26.6,0.998
2/01/2013 11:00,13.9,7,26.2,0.998
2/01/2013 11:10,17.5,7.5,26.5,0.998
2/01/2013 11:20,19.4,7.5,26.7,0.998
2/01/2013 11:30,18.7,7.9,27.1,0.998
2/01/2013 11:40,21.1,9.1,26.6,0.997
2/01/2013 11:50,21,10.5,26.8,0.997
2/01/2013 12:00,22.7,10.7,27.1,0.997
2/01/2013 12:10,21.5,9.7,27.1,0.997
2/01/2013 12:20,20.2,9.7,27.4,0.997
2/01/2013 12:30,20.7,10,27.8,0.997
2/01/2013 12:40,18.9,8.5,28.9,0.997
2/01/2013 12:50,17.3,6.8,28.5,0.997
2/01/2013 13:00,16.2,7.1,27.7,0.997
2/01/2013 13:10,18,8.2,27.7,0.996
2/01/2013 13:20,21.8,7.7,27.9,0.996
2/01/2013 13:30,19.5,6.7,28.2,0.996
2/01/2013 13:40,12.3,5.6,28.1,0.996
2/01/2013 13:50,15.7,6.8,28.2,0.996
2/01/2013 14:00,20.4,6.6,28.1,0.996
2/01/2013 14:10,23.1,8.3,27.1,0.996
2/01/2013 14:20,20.8,8.3,27.2,0.996
2/01/2013 14:30,21.1,8.5,27.9,0.996
2/01/2013 14:40,13.3,6,27.6,0.996
2/01/2013 14:50,12.3,5.4,28.1,0.996
2/01/2013 15:00,13.8,5.2,27.8,0.996
2/01/2013 15:10,12.9,5.3,27.3,0.996
2/01/2013 15:20,16.9,7,26.7,0.995
2/01/2013 15:30,17.4,7.1,26.7,0.995
2/01/2013 15:40,17.1,7.5,26.7,0.995
2/01/2013 15:50,16.5,6.6,26.6,0.995
2/01/2013 16:00,17.5,6.9,26.7,0.995
2/01/2013 16:10,12,3.3,27.3,0.995
2/01/2013 16:20,18.6,6.4,26.7,0.995
2/01/2013 16:30,16.8,5.2,26.6,0.995
2/01/2013 16:40,15.4,5.1,26.8,0.994
2/01/2013 16:50,17,6,27.1,0.994
2/01/2013 17:00,18,6.3,26.6,0.994
2/01/2013 17:10,27.5,8.9,26.9,0.994
2/01/2013 17:20,26.4,9.5,26.9,0.994
2/01/2013 17:30,23,8.6,27.1,0.994
2/01/2013 17:40,22.4,8.9,28.1,0.994
2/01/2013 17:50,24.4,10.5,29,0.994
2/01/2013 18:00,22.7,10,30,0.994
2/01/2013 18:10,20.1,9.1,30.8,0.994
2/01/2013 18:20,,-3.5,32.5,0.994
2/01/2013 18:30,,,32.9,0.994
2/01/2013 18:40,-0.7,-3.1,32.4,0.995
2/01/2013 18:50,5.7,-1,31.8,0.995
2/01/2013 19:00,7.3,0.8,31.7,0.995
2/01/2013 19:10,5,0.3,30.4,0.995
2/01/2013 19:20,6.8,0.2,29.7,0.995
2/01/2013 19:30,9.1,2.1,29.1,0.995
2/01/2013 19:40,11,2.7,28.5,0.995
2/01/2013 19:50,13.9,3.5,28.2,0.995
2/01/2013 20:00,17,5,28.2,0.995
2/01/2013 20:10,16.7,5.7,27.7,0.995
2/01/2013 20:20,16.6,6.4,27.5,0.995
2/01/2013 20:30,17.1,7.3,27.4,0.996
2/01/2013 20:40,16.1,6.2,27.2,0.996
2/01/2013 20:50,15.3,6.3,27,0.996
2/01/2013 21:00,14.8,5.8,26.7,0.996
2/01/2013 21:10,10.9,5,26.5,0.996
2/01/2013 21:20,7.3,2.2,26.2,0.996
2/01/2013 21:30,5.8,2.1,25.9,0.996
2/01/2013 21:40,6.8,2.7,25.6,0.996
2/01/2013 21:50,7.6,3.1,25.1,0.996
2/01/2013 22:00,8.5,2.6,25.1,0.996
2/01/2013 22:10,10,4,25,0.996
2/01/2013 22:20,9.1,3.9,24.5,0.996
2/01/2013 22:30,8,3.2,24.1,0.996
2/01/2013 22:40,9.4,4.5,23.8,0.996
2/01/2013 22:50,11,4.6,23.1,0.996
2/01/2013 23:00,8.2,3.9,23.3,0.996
2/01/2013 23:10,7.8,3.6,23.3,0.996
2/01/2013 23:20,7.7,3.4,22.9,0.996
2/01/2013 23:30,7.8,3.3,23,0.996
2/01/2013 23:40,5.9,2.9,23.8,0.996
2/01/2013 23:50,4.1,1.9,24.4,0.996
3/01/2013 0:00,4.3,1,24.2,0.996
3/01/2013 0:10,5.9,1.7,23.5,0.996
3/01/2013 0:20,7.6,2.3,22.7,0.996
3/01/2013 0:30,11.5,4.2,22.1,0.995
3/01/2013 0:40,7.5,2.7,22,0.995
3/01/2013 0:50,-0.3,0.1,23.1,0.995
3/01/2013 1:00,1.2,-0.4,24.4,0.995
3/01/2013 1:10,5.4,0.8,24.5,0.995
3/01/2013 1:20,10,2.7,23.6,0.994
3/01/2013 1:30,8.9,3.3,22.9,0.994
3/01/2013 1:40,8,3.3,22.4,0.994
3/01/2013 1:50,0.6,1.3,22.1,0.994
3/01/2013 2:00,2.4,1.1,22.2,0.994
3/01/2013 2:10,4.8,1.9,22.2,0.994
3/01/2013 2:20,2.8,-0.1,22.4,0.994
3/01/2013 2:30,0.5,-1.3,23,0.994
3/01/2013 2:40,3.4,0.1,23.5,0.994
3/01/2013 2:50,7.8,1,23.3,0.994
3/01/2013 3:00,8.6,1.7,23.1,0.994
3/01/2013 3:10,6.2,2.1,23.4,0.994
3/01/2013 3:20,6.6,1.5,24.2,0.993
3/01/2013 3:30,10.1,3,24.7,0.993
3/01/2013 3:40,11.2,3.2,25.4,0.993
3/01/2013 3:50,12.3,3.2,25.8,0.993
3/01/2013 4:00,12.1,3.2,25.9,0.993
3/01/2013 4:10,12.1,4.8,26.1,0.993
3/01/2013 4:20,13.3,5,26,0.993
3/01/2013 4:30,13.6,6.2,25.3,0.993
3/01/2013 4:40,17.5,7.1,23.8,0.993
3/01/2013 4:50,18,7.3,22.8,0.994
3/01/2013 5:00,20.8,6.2,22.5,0.994
3/01/2013 5:10,18.4,5.7,22.9,0.994
3/01/2013 5:20,18,6.2,22.9,0.994
3/01/2013 5:30,15.6,5.8,23,0.994
3/01/2013 5:40,18.9,6.9,23.5,0.994
3/01/2013 5:50,19.3,7.1,24,0.994
3/01/2013 6:00,27,7.2,24.7,0.994
3/01/2013 6:10,26.7,8.1,25.1,0.994
3/01/2013 6:20,20.9,8.8,25.7,0.994
3/01/2013 6:30,22.8,9.3,26.1,0.994
3/01/2013 6:40,23.2,9.5,26.6,0.994
3/01/2013 6:50,21.5,9.4,27.2,0.994
3/01/2013 7:00,19.7,7.8,27.8,0.994
3/01/2013 7:10,20.5,7.4,28.4,0.994
3/01/2013 7:20,23.7,6.6,28.6,0.994
3/01/2013 7:30,26.7,6.4,28.9,0.994
3/01/2013 7:40,27.3,7.4,29.3,0.994
3/01/2013 7:50,27,6.5,30,0.994
3/01/2013 8:00,23.9,6,30.4,0.994
3/01/2013 8:10,25.4,5.8,30.8,0.994
3/01/2013 8:20,26.2,7.1,31.6,0.994
3/01/2013 8:30,22.3,3.9,31.8,0.994
3/01/2013 8:40,20.8,3.4,32.3,0.994
3/01/2013 8:50,22.8,3.8,32.6,0.994
3/01/2013 9:00,21.5,3.6,32.7,0.994
3/01/2013 9:10,18.4,2.7,32.8,0.994
3/01/2013 9:20,18.9,4.1,33.8,0.993
3/01/2013 9:30,20.4,3.1,33.7,0.993
3/01/2013 9:40,21.9,4.5,34.1,0.993
3/01/2013 9:50,22.3,5.2,34.4,0.993
3/01/2013 10:00,21.9,5.4,35,0.993
3/01/2013 10:10,19.9,5.7,35.1,0.993
3/01/2013 10:20,19.9,4.4,35.3,0.993
3/01/2013 10:30,26.6,5.4,35.2,0.993
3/01/2013 10:40,28.3,3.3,35.2,0.993
3/01/2013 10:50,24.2,5.3,35.7,0.992
3/01/2013 11:00,20.8,3.5,36.3,0.992
3/01/2013 11:10,21.3,6,36.4,0.992
3/01/2013 11:20,19.6,3.6,36.8,0.992
3/01/2013 11:30,17.1,5.2,37.2,0.992
3/01/2013 11:40,20.4,6.1,37.3,0.992
3/01/2013 11:50,18.4,3.2,37.8,0.992
3/01/2013 12:00,16.4,4.3,38.4,0.992
3/01/2013 12:10,19.2,5.5,38.7,0.992
3/01/2013 12:20,17.6,4.5,39.4,0.991
3/01/2013 12:30,18.2,2.9,39.2,0.991
3/01/2013 12:40,17.4,2.5,39.5,0.991
3/01/2013 12:50,19.6,3.8,39.7,0.991
3/01/2013 13:00,50.8,15.2,38.9,0.991
3/01/2013 13:10,19.2,7.7,38.5,0.991
3/01/2013 13:20,19.4,5.1,38.6,0.991
3/01/2013 13:30,26.4,7.2,38.9,0.991
3/01/2013 13:40,33.2,10.2,39,0.991
3/01/2013 13:50,23.5,7.7,38.7,0.991
3/01/2013 14:00,17.9,5.8,38.6,0.991
3/01/2013 14:10,48.7,16,36.8,0.991
3/01/2013 14:20,36.2,14.2,36.4,0.99
3/01/2013 14:30,16.4,5.9,36.6,0.99
3/01/2013 14:40,12.4,4.3,37.1,0.99
3/01/2013 14:50,13.6,4.4,36.8,0.99
3/01/2013 15:00,5.1,-0.9,37.1,0.99
3/01/2013 15:10,7.2,0,37.4,0.989
3/01/2013 15:20,9.2,2.2,37.7,0.989
3/01/2013 15:30,20,3.9,38.8,0.989
3/01/2013 15:40,10.8,2.5,38.8,0.989
3/01/2013 15:50,10,2.6,39.1,0.989
3/01/2013 16:00,11.9,1.3,39.1,0.989
3/01/2013 16:10,12.9,2.2,39.5,0.989
3/01/2013 16:20,14.2,4.7,39.5,0.988
3/01/2013 16:30,13.8,2.6,39.5,0.988
3/01/2013 16:40,13.7,4.4,39.7,0.988
3/01/2013 16:50,14.5,4,40,0.988
3/01/2013 17:00,13.2,3.2,40.3,0.988
3/01/2013 17:10,12.7,3.8,40.1,0.988
3/01/2013 17:20,14.4,5.4,40,0.988
3/01/2013 17:30,15.2,4.3,39.3,0.988
3/01/2013 17:40,12.4,5.3,38.9,0.987
3/01/2013 17:50,15.7,5.2,38.7,0.987
3/01/2013 18:00,17.5,6.8,38.4,0.987
3/01/2013 18:10,20.6,7.3,38.2,0.987
3/01/2013 18:20,13.7,6.9,37.4,0.987
3/01/2013 18:30,10.1,4.6,36.9,0.987
3/01/2013 18:40,10.9,5,36.9,0.987
3/01/2013 18:50,16.2,7.2,36,0.987
3/01/2013 19:00,19.5,8,35.6,0.987
3/01/2013 19:10,20.3,7.2,34,0.987
3/01/2013 19:20,20.8,7.4,32.9,0.987
3/01/2013 19:30,22.5,9.2,33,0.988
3/01/2013 19:40,23.7,8.8,33.2,0.988
3/01/2013 19:50,14.8,5.4,33.5,0.987
3/01/2013 20:00,17,5.8,33.3,0.987
3/01/2013 20:10,17.4,5.6,32.8,0.987
3/01/2013 20:20,18.3,7.2,32.3,0.987
3/01/2013 20:30,20,7.9,31.2,0.988
3/01/2013 20:40,19.1,7,31.2,0.988
3/01/2013 20:50,17.3,6.8,32,0.988
3/01/2013 21:00,20.4,8,31.7,0.988
3/01/2013 21:10,23,8,30.5,0.988
3/01/2013 21:20,23,8.9,29.4,0.988
3/01/2013 21:30,20.4,7.8,28,0.988
3/01/2013 21:40,18.5,7.5,27.7,0.988
3/01/2013 21:50,16.1,6.5,28.1,0.988
3/01/2013 22:00,15.7,6.7,28.2,0.988
3/01/2013 22:10,19.5,7.6,27.8,0.988
3/01/2013 22:20,18.5,6.7,27.5,0.987
3/01/2013 22:30,6.3,2.1,28,0.987
3/01/2013 22:40,5.2,0.3,29.1,0.987
3/01/2013 22:50,9.7,1.6,29.8,0.987
3/01/2013 23:00,13,3.2,29.4,0.987
3/01/2013 23:10,13.4,3.4,28.6,0.987
3/01/2013 23:20,16.8,4.3,28.2,0.987
3/01/2013 23:30,17.6,5,27.6,0.987
3/01/2013 23:40,18.5,5,27.3,0.986
3/01/2013 23:50,15.6,4.6,26.8,0.986
4/01/2013 0:00,14.5,4.3,26.2,0.986
4/01/2013 0:10,13.9,4.6,25.9,0.986
4/01/2013 0:20,14.2,4.5,25.7,0.986
4/01/2013 0:30,10.9,1.4,25.5,0.986
4/01/2013 0:40,10.1,1.8,25.6,0.986
4/01/2013 0:50,9.3,2.7,25.6,0.985
4/01/2013 1:00,8.3,1.6,25.7,0.985
4/01/2013 1:10,13.3,3.9,26.5,0.985
4/01/2013 1:20,15.2,3.7,27.2,0.985
4/01/2013 1:30,17.9,4.1,27.7,0.985
4/01/2013 1:40,23.3,4.8,27.8,0.985
4/01/2013 1:50,22,5.5,28,0.985
4/01/2013 2:00,20.8,6.2,28.7,0.984
4/01/2013 2:10,20.1,6.8,28.9,0.984
4/01/2013 2:20,18.1,6.6,29,0.984
4/01/2013 2:30,16.8,7.1,28.5,0.984
4/01/2013 2:40,16.9,5.5,27.9,0.984
4/01/2013 2:50,16,5.9,28,0.984
4/01/2013 3:00,16.6,6.5,27.7,0.984
4/01/2013 3:10,16.1,6.5,27.4,0.984
4/01/2013 3:20,16.8,7.3,27.5,0.984
4/01/2013 3:30,18.2,8,27.9,0.984
4/01/2013 3:40,18.4,8.1,28,0.984
4/01/2013 3:50,16.5,6.9,27.8,0.984
4/01/2013 4:00,16,7.8,27.7,0.984
4/01/2013 4:10,15.6,7,27.4,0.984
4/01/2013 4:20,14.2,6.1,27.3,0.984
4/01/2013 4:30,14.4,7,27.1,0.984
4/01/2013 4:40,17.5,7.9,27.1,0.984
4/01/2013 4:50,18,8.2,27.2,0.984
4/01/2013 5:00,17.6,7.5,26.8,0.984
4/01/2013 5:10,16.8,6.8,26.7,0.984
4/01/2013 5:20,15,7.1,26.6,0.984
4/01/2013 5:30,14.1,5.6,26.2,0.984
4/01/2013 5:40,15.1,6.4,26.6,0.984
4/01/2013 5:50,19.9,6.3,27.6,0.984
4/01/2013 6:00,85.8,8.1,28.5,0.984
4/01/2013 6:10,48.2,8.9,29.5,0.984
4/01/2013 6:20,27.8,7.5,30.2,0.984
4/01/2013 6:30,24.7,8.9,30.9,0.984
4/01/2013 6:40,23.1,8,31.6,0.984
4/01/2013 6:50,23.3,8.2,32.2,0.984
4/01/2013 7:00,26.6,8.5,32.9,0.985
4/01/2013 7:10,26.7,10,33.9,0.985
4/01/2013 7:20,29.1,8.7,34.5,0.985
4/01/2013 7:30,25.7,7,35.1,0.985
4/01/2013 7:40,8,0.9,36.1,0.985
4/01/2013 7:50,15.6,1,36.5,0.985
4/01/2013 8:00,20.7,2.3,36.5,0.985
4/01/2013 8:10,28.1,4.3,36.6,0.985
4/01/2013 8:20,30.4,4.5,36.8,0.985
4/01/2013 8:30,43.6,7.2,37.2,0.985
4/01/2013 8:40,41.7,6.2,37.2,0.985
4/01/2013 8:50,46.7,5.9,37.7,0.985
4/01/2013 9:00,47.9,10,38.3,0.985
4/01/2013 9:10,47.2,8.8,38.6,0.985
4/01/2013 9:20,49.2,7.5,38.4,0.985
4/01/2013 9:30,43,2.5,38.4,0.985
4/01/2013 9:40,47,3.8,38.8,0.985
4/01/2013 9:50,49.3,5,39.6,0.986
4/01/2013 10:00,113.3,6.5,40,0.986
4/01/2013 10:10,72.7,9.8,39.8,0.986
4/01/2013 10:20,40.7,8.4,39.2,0.986
4/01/2013 10:30,28.6,7.6,39.4,0.986
4/01/2013 10:40,24.3,8.7,40,0.986
4/01/2013 10:50,19.9,7.1,40.4,0.985
4/01/2013 11:00,34.1,7,41.1,0.985
4/01/2013 11:10,33.2,8.1,41.5,0.985
4/01/2013 11:20,32.1,6.6,41.6,0.985
4/01/2013 11:30,40.4,7.8,41.7,0.985
4/01/2013 11:40,40.2,8.5,42.2,0.985
4/01/2013 11:50,39.3,10.1,42.1,0.985
4/01/2013 12:00,40,9.9,42.3,0.984
4/01/2013 12:10,32.9,9,42.9,0.984
4/01/2013 12:20,29.7,8.9,43,0.984
4/01/2013 12:30,28.4,9.7,43.8,0.984
4/01/2013 12:40,21.6,8.3,43.7,0.984
4/01/2013 12:50,28.3,9.4,43.3,0.984
4/01/2013 13:00,27.9,9.5,43.5,0.983
4/01/2013 13:10,22.6,10.1,44.1,0.983
4/01/2013 13:20,16.7,7,43.7,0.983
4/01/2013 13:30,13.9,5.6,44.1,0.983
4/01/2013 13:40,,,45,0.983
4/01/2013 13:50,,49.6,44.7,0.983
4/01/2013 14:00,,23.4,45.5,0.982
4/01/2013 14:10,,8.3,45.4,0.982
4/01/2013 14:20,13.3,7.2,45.5,0.982
4/01/2013 14:30,14.6,7.8,45.4,0.981
4/01/2013 14:40,14.3,7.6,45.3,0.981
4/01/2013 14:50,14.7,6.4,45.5,0.981
4/01/2013 15:00,15,7.2,45.6,0.981
4/01/2013 15:10,16.8,7.5,46.2,0.98
4/01/2013 15:20,14.4,5.8,45.5,0.98
4/01/2013 15:30,14.5,6.2,46.3,0.98
4/01/2013 15:40,14,5.4,46.4,0.98
