Date/Time,PM10 TEOM ug/m3,PM2.5 TEOM ug/m3,Temperature Deg C,Barometric Pressure atm
4/04/2013 13:30,14.5,7.9,21.9,1.007
4/04/2013 13:40,15.6,7.3,22.1,1.006
4/04/2013 13:50,15.5,7.7,22.1,1.006
4/04/2013 14:00,17.3,8.2,22.2,1.006
4/04/2013 14:10,14.8,7.6,21.9,1.006
4/04/2013 14:20,17.9,7.7,22.1,1.006
4/04/2013 14:30,18.4,8.6,22,1.006
4/04/2013 14:40,18.3,10,20.8,1.006
4/04/2013 14:50,20.3,10.6,21.5,1.006
4/04/2013 15:00,17.7,8.8,22,1.006
4/04/2013 15:10,18.9,10,21.7,1.006
4/04/2013 15:20,17.6,9.2,21.9,1.006
4/04/2013 15:30,15.2,7.7,21.5,1.006
4/04/2013 15:40,18.3,9.4,21.7,1.006
4/04/2013 15:50,17.9,8.6,21.9,1.006
