Date/Time,PM10 TEOM ug/m3,PM2.5 TEOM ug/m3,Temperature Deg C,Barometric Pressure atm
1/09/2013 0:10,7.8,4.8,17.3,0.996
1/09/2013 0:20,7,3.3,17.7,0.996
1/09/2013 0:30,7.7,3,17.9,0.996
1/09/2013 0:40,9.1,5,17.6,0.996
1/09/2013 0:50,11.7,6,17.4,0.996
1/09/2013 1:00,11.2,5.6,17.5,0.996
1/09/2013 1:10,8.1,4.4,17.4,0.996
1/09/2013 1:20,8.7,3.3,17.4,0.996
1/09/2013 1:30,7.2,3.7,17.4,0.996
1/09/2013 1:40,8.1,3.3,17.6,0.996
1/09/2013 1:50,7.4,3,17.9,0.996
1/09/2013 2:00,7.9,2.8,18.2,0.996
1/09/2013 2:10,8.6,2.9,18.2,0.996
1/09/2013 2:20,9,4.1,18.2,0.996
1/09/2013 2:30,8.8,4.4,18.2,0.996
1/09/2013 2:40,10.9,5.4,18,0.996
1/09/2013 2:50,12,5.5,17.8,0.996
1/09/2013 3:00,11.5,6.2,17.7,0.996
1/09/2013 3:10,11.7,4.8,17.7,0.996
1/09/2013 3:20,13.6,5,18,0.996
1/09/2013 3:30,14,4.6,18.1,0.997
1/09/2013 3:40,14.6,4.6,18.1,0.996
1/09/2013 3:50,15.9,4.5,18.3,0.997
1/09/2013 4:00,18.3,4.5,18.5,0.997
1/09/2013 4:10,19.2,5.5,18.5,0.997
1/09/2013 4:20,18.3,5.1,18.6,0.997
1/09/2013 4:30,21,4.5,18.7,0.997
1/09/2013 4:40,21.9,5.9,18.5,0.997
1/09/2013 4:50,24.7,8.6,17.9,0.997
1/09/2013 5:00,22.7,9.4,17.4,0.997
1/09/2013 5:10,21.9,8.5,17.3,0.997
1/09/2013 5:20,19.5,8.2,17.1,0.997
1/09/2013 5:30,19.8,6.7,17.1,0.997
1/09/2013 5:40,19.3,7.4,17.1,0.997
1/09/2013 5:50,21.1,8.2,17.1,0.997
1/09/2013 6:00,21.9,7.9,17,0.997
1/09/2013 6:10,21.5,7.3,17.2,0.997
1/09/2013 6:20,22.6,5.8,17.5,0.997
1/09/2013 6:30,25.9,7.8,17.1,0.998
1/09/2013 6:40,26.7,9.5,16.7,0.998
1/09/2013 6:50,25.4,9,16.6,0.998
1/09/2013 7:00,26.5,8.8,16.7,0.998
1/09/2013 7:10,27.6,6.3,17.4,0.998
1/09/2013 7:20,36.6,5.9,18.1,0.998
1/09/2013 7:30,46.4,6,18.5,0.999
1/09/2013 7:40,45.3,7.4,18.5,0.999
1/09/2013 7:50,47.9,8.3,18.5,0.999
1/09/2013 8:00,50,6.5,19.1,0.999
1/09/2013 8:10,53.5,5.7,19.9,0.999
1/09/2013 8:20,58.8,7.7,20.5,0.999
1/09/2013 8:30,65.2,8.1,21.5,0.999
1/09/2013 8:40,71.7,8.8,22.1,0.999
1/09/2013 8:50,80.4,9.2,22.9,0.999
1/09/2013 9:00,87.4,10.3,23.4,0.999
1/09/2013 9:10,91.4,12.3,23.3,0.999
1/09/2013 9:20,97,14.3,23.2,0.999
1/09/2013 9:30,103.5,16,23.3,0.999
1/09/2013 9:40,105.4,16,23.6,0.999
1/09/2013 9:50,104.6,15.7,24,0.999
1/09/2013 10:00,101.1,15.1,24.8,0.998
1/09/2013 10:10,94.4,15.4,25.2,0.998
1/09/2013 10:20,87,15.1,25.4,0.998
1/09/2013 10:30,81.1,14.4,25.5,0.998
1/09/2013 10:40,75.3,13.3,26,0.998
1/09/2013 10:50,71.7,12.4,26.3,0.998
1/09/2013 11:00,63.7,12.1,26.8,0.998
1/09/2013 11:10,52.3,10.5,26.9,0.998
1/09/2013 11:20,49.9,10.1,27.4,0.998
1/09/2013 11:30,45.7,9,27.9,0.998
1/09/2013 11:40,37.6,7,28.7,0.998
1/09/2013 11:50,51.8,9.3,28.5,0.998
1/09/2013 12:00,51,11.1,28.5,0.997
1/09/2013 12:10,40.2,7.6,28.8,0.997
1/09/2013 12:20,44.6,9.6,28.6,0.997
1/09/2013 12:30,41.8,9.1,28.5,0.997
1/09/2013 12:40,56,11.7,28.4,0.997
1/09/2013 12:50,67.2,13.2,28.3,0.997
1/09/2013 13:00,58,11.2,27.9,0.997
1/09/2013 13:10,68.2,13.7,28.3,0.997
1/09/2013 13:20,66.7,13.2,28.4,0.997
1/09/2013 13:30,69.5,14.8,28.3,0.997
1/09/2013 13:40,80.2,18.3,28.3,0.997
1/09/2013 13:50,79.6,17.6,28.2,0.997
1/09/2013 14:00,79,17.8,28.1,0.997
1/09/2013 14:10,74.7,15.6,28.4,0.997
1/09/2013 14:20,77.1,16.7,28.9,0.997
1/09/2013 14:30,74.5,16.2,28.8,0.997
1/09/2013 14:40,64.9,14.2,28.6,0.997
1/09/2013 14:50,58.6,13.6,28.9,0.997
1/09/2013 15:00,58.8,14,29.3,0.997
1/09/2013 15:10,54.3,12.4,29.6,0.997
1/09/2013 15:20,53,13.8,29.5,0.998
1/09/2013 15:30,50.5,14.1,29.8,0.998
1/09/2013 15:40,48.3,11.8,29.3,0.998
1/09/2013 15:50,64.2,15.9,28.6,0.998
1/09/2013 16:00,60,15.9,28.1,0.998
1/09/2013 16:10,43.3,13,27.2,0.998
1/09/2013 16:20,34.1,11.9,25.7,0.999
1/09/2013 16:30,44.3,15.1,25.4,0.999
1/09/2013 16:40,37.1,14.2,24.8,0.999
1/09/2013 16:50,26.9,11.4,24.5,0.999
1/09/2013 17:00,21.4,9.5,24.5,0.999
1/09/2013 17:10,22,10.8,24.1,0.999
1/09/2013 17:20,11.5,6.9,23.4,1
1/09/2013 17:30,13.4,7.9,22.7,1
1/09/2013 17:40,11.7,7.5,21.6,1
1/09/2013 17:50,12.9,8.6,20.8,1
1/09/2013 18:00,20.4,11.4,20.1,1.001
1/09/2013 18:10,22.3,10.8,19.5,1.001
1/09/2013 18:20,23.2,10.2,19.2,1.001
1/09/2013 18:30,24.5,11.2,19,1.001
1/09/2013 18:40,24.4,11.1,19,1.002
1/09/2013 18:50,20.9,6.9,19.3,1.002
1/09/2013 19:00,22.5,8.7,19.1,1.002
1/09/2013 19:10,22.2,9.9,18.8,1.003
1/09/2013 19:20,21.8,10.6,18.4,1.003
1/09/2013 19:30,20.7,10.6,18.1,1.003
1/09/2013 19:40,20.5,10.4,17.5,1.003
1/09/2013 19:50,22.7,12.9,17.2,1.004
1/09/2013 20:00,23.7,11.5,16.8,1.004
1/09/2013 20:10,20.5,9.8,16.8,1.004
1/09/2013 20:20,19.6,9.8,16.9,1.004
1/09/2013 20:30,20.9,9.9,17,1.004
1/09/2013 20:40,22.9,11.4,16.3,1.004
1/09/2013 20:50,32.4,13.5,15.7,1.004
1/09/2013 21:00,32.3,13.4,15.6,1.004
1/09/2013 21:10,28.6,12.7,15.3,1.005
1/09/2013 21:20,27.6,10.7,15.4,1.005
1/09/2013 21:30,22.4,10.4,14.8,1.005
1/09/2013 21:40,21.4,11.8,14.7,1.005
1/09/2013 21:50,20.3,10.4,14.4,1.005
1/09/2013 22:00,21.6,11.4,14.1,1.005
1/09/2013 22:10,23.6,11.4,14,1.005
1/09/2013 22:20,21.6,10.5,13.9,1.005
1/09/2013 22:30,21.3,11.5,13.8,1.005
1/09/2013 22:40,25.1,8.9,13.6,1.005
1/09/2013 22:50,25.8,9.7,13.4,1.005
1/09/2013 23:00,26.3,11.5,13.7,1.005
1/09/2013 23:10,26.8,11.2,13.6,1.006
1/09/2013 23:20,22.8,11.3,13.5,1.006
1/09/2013 23:30,20.8,10.4,13.6,1.006
1/09/2013 23:40,21.5,12.2,13.2,1.006
1/09/2013 23:50,24.1,11.7,13.1,1.006
2/09/2013 0:00,19.4,10.2,12.7,1.006
2/09/2013 0:10,20.9,11,12.9,1.006
2/09/2013 0:20,27.3,12.7,12.8,1.006
2/09/2013 0:30,28.7,11.2,12.5,1.006
2/09/2013 0:40,25.7,13.5,12.6,1.006
2/09/2013 0:50,30.3,15.6,12.7,1.006
2/09/2013 1:00,31.8,14.7,12.7,1.006
2/09/2013 1:10,32.4,13.1,12.9,1.006
2/09/2013 1:20,29,14,12.6,1.006
2/09/2013 1:30,28.9,13,12.1,1.006
2/09/2013 1:40,22.7,12.2,11.9,1.006
2/09/2013 1:50,20.8,11.6,11.9,1.006
2/09/2013 2:00,20.3,10.6,11.8,1.006
2/09/2013 2:10,19.8,10.6,11.7,1.006
2/09/2013 2:20,17.4,8.8,11.8,1.006
2/09/2013 2:30,16.8,8.6,11.7,1.006
2/09/2013 2:40,16.8,7.7,12.1,1.006
2/09/2013 2:50,15.2,8.2,12,1.006
2/09/2013 3:00,34.1,12.8,11.5,1.006
2/09/2013 3:10,51.1,14.9,11.2,1.006
2/09/2013 3:20,75.5,14.9,10.7,1.005
2/09/2013 3:30,47.2,14,10.7,1.005
2/09/2013 3:40,35.5,13.3,10.9,1.006
2/09/2013 3:50,26.3,11.9,10.7,1.006
2/09/2013 4:00,22.3,10.6,10.9,1.006
2/09/2013 4:10,21.6,7.7,11.5,1.005
2/09/2013 4:20,18.8,9.3,11.7,1.006
2/09/2013 4:30,20.1,11,11.3,1.006
2/09/2013 4:40,18.4,10.2,11.1,1.006
2/09/2013 4:50,27.5,12.6,10.7,1.006
2/09/2013 5:00,35.4,15.7,10.4,1.006
2/09/2013 5:10,27,13.3,10.3,1.006
2/09/2013 5:20,30.3,17.5,10.3,1.006
2/09/2013 5:30,38.2,17.7,10.2,1.006
2/09/2013 5:40,30.7,13.7,10.2,1.007
2/09/2013 5:50,26.8,13.4,10.2,1.007
2/09/2013 6:00,30.3,12.8,10.4,1.007
2/09/2013 6:10,32.8,13.5,10.7,1.007
2/09/2013 6:20,30.3,12.9,10.6,1.007
2/09/2013 6:30,28.8,13.9,10.4,1.007
2/09/2013 6:40,31.8,13,10.7,1.007
2/09/2013 6:50,39.7,14.1,11,1.007
2/09/2013 7:00,42.2,15.8,10.8,1.007
2/09/2013 7:10,40.9,17.6,10.8,1.008
2/09/2013 7:20,44.7,15.6,11.5,1.008
2/09/2013 7:30,55.4,16.2,12.1,1.008
2/09/2013 7:40,63,16.5,12.9,1.008
2/09/2013 7:50,50.9,14.6,14.1,1.008
