Date/Time,PM10 TEOM ug/m3,PM2.5 TEOM ug/m3,Temperature Deg C,Barometric Pressure atm
1/05/2013 12:40,14.9,4.3,19.5,1.004
1/05/2013 12:50,14.4,-0.1,20.3,1.003
1/05/2013 13:00,13,3.7,19.8,1.003
1/05/2013 13:10,2.4,-2.3,20.7,1.003
1/05/2013 13:20,7.9,0.5,20.9,1.003
1/05/2013 13:30,9,5.1,20.6,1.003
1/05/2013 13:40,9.6,6.2,20.4,1.003
1/05/2013 13:50,10.9,3.9,21.1,1.003
1/05/2013 14:00,17.8,11.7,21.6,1.003
1/05/2013 14:10,17.5,10.8,21.2,1.003
1/05/2013 14:20,21.4,16.7,21.3,1.003
1/05/2013 14:30,25.3,20.2,20.5,1.003
1/05/2013 14:40,36.2,28.6,20.9,1.003
1/05/2013 14:50,35.8,28.4,20.9,1.003
1/05/2013 15:00,31.9,25.1,20.9,1.003
1/05/2013 15:10,28.9,22.9,21,1.003
1/05/2013 15:20,30.3,18.7,21.2,1.003
1/05/2013 15:30,26.2,17.7,20.8,1.003
1/05/2013 15:40,36.6,25.5,21.8,1.003
1/05/2013 15:50,41.4,32.7,20.7,1.003
1/05/2013 16:00,27.7,20.9,20.4,1.003
1/05/2013 16:10,22,13.1,20.3,1.003
1/05/2013 16:20,16.8,6.7,20.6,1.003
1/05/2013 16:30,15,8.4,19.9,1.003
1/05/2013 16:40,11.9,7.4,19.2,1.003
1/05/2013 16:50,12.3,6.2,18.9,1.004
1/05/2013 17:00,17.1,8,18.1,1.004
1/05/2013 17:10,17,6,17.6,1.004
1/05/2013 17:20,17.9,9.8,17.3,1.004
1/05/2013 17:30,15.5,8.6,16.8,1.004
1/05/2013 17:40,16.9,10,16.5,1.005
1/05/2013 17:50,18.1,10.3,16.4,1.005
1/05/2013 18:00,18.4,8.6,16.3,1.005
1/05/2013 18:10,18.3,9.8,16,1.005
1/05/2013 18:20,17.4,8.5,15.9,1.005
1/05/2013 18:30,16.6,8.7,15.5,1.006
1/05/2013 18:40,17.1,8,14.9,1.006
1/05/2013 18:50,17.5,8.9,14.6,1.006
1/05/2013 19:00,17.2,8.1,14.4,1.006
1/05/2013 19:10,17.2,6.7,14.3,1.006
1/05/2013 19:20,15.5,5.6,14.1,1.006
1/05/2013 19:30,15.1,6.7,13.8,1.006
1/05/2013 19:40,14.1,4.5,14,1.006
1/05/2013 19:50,15,5.4,14.3,1.006
1/05/2013 20:00,14.2,7.5,13.5,1.006
1/05/2013 20:10,14,3.6,13.9,1.006
1/05/2013 20:20,14.4,4.8,13.9,1.006
1/05/2013 20:30,14.3,5.9,13.9,1.006
1/05/2013 20:40,13.2,5.5,13.9,1.006
1/05/2013 20:50,14.1,7.2,13.5,1.006
1/05/2013 21:00,13.6,3.8,13.4,1.007
1/05/2013 21:10,14.5,4.9,13.8,1.007
1/05/2013 21:20,14.3,6.5,13.6,1.007
1/05/2013 21:30,13.6,7.3,13.1,1.007
1/05/2013 21:40,11.9,6.3,12.6,1.007
1/05/2013 21:50,12.7,3.4,13.1,1.007
1/05/2013 22:00,13.3,4.6,13.3,1.007
1/05/2013 22:10,14.1,5.5,13.3,1.007
1/05/2013 22:20,13,3.6,13.4,1.007
1/05/2013 22:30,12.4,5.3,13.2,1.007
1/05/2013 22:40,12.3,5,13,1.007
1/05/2013 22:50,12,4.3,13.2,1.007
1/05/2013 23:00,10,2.7,13.1,1.007
1/05/2013 23:10,11,4,13.2,1.007
1/05/2013 23:20,10.1,2.9,13.1,1.007
1/05/2013 23:30,9,2.3,13,1.006
1/05/2013 23:40,9.2,3.3,12.8,1.006
1/05/2013 23:50,8.6,3.3,12.5,1.006
2/05/2013 0:00,9.1,0.6,12.6,1.006
2/05/2013 0:10,11,4.7,12.6,1.007
2/05/2013 0:20,10.2,5.8,12.4,1.007
2/05/2013 0:30,9.5,3.1,12,1.007
2/05/2013 0:40,9.4,0.8,12.2,1.006
2/05/2013 0:50,9.2,3,12.2,1.006
2/05/2013 1:00,9.1,3.9,11.7,1.006
2/05/2013 1:10,8.3,3.7,11,1.006
2/05/2013 1:20,9,4.4,10.3,1.006
2/05/2013 1:30,9.4,6.6,10.2,1.006
2/05/2013 1:40,11.3,6.1,9.8,1.006
2/05/2013 1:50,8.9,3.7,9.5,1.006
2/05/2013 2:00,10.1,7.2,8.7,1.006
2/05/2013 2:10,12.3,8.8,8.6,1.006
2/05/2013 2:20,11.5,5.8,8.4,1.006
2/05/2013 2:30,9.3,3.5,8.4,1.006
2/05/2013 2:40,10.8,6.4,8.1,1.006
2/05/2013 2:50,8.7,4.2,7.7,1.006
2/05/2013 3:00,10.5,2.4,8,1.006
2/05/2013 3:10,11.8,3.2,8.3,1.006
2/05/2013 3:20,11.2,3,8.3,1.006
2/05/2013 3:30,11.6,3.2,8.4,1.005
2/05/2013 3:40,10.7,2.3,8.8,1.005
2/05/2013 3:50,11.6,-0.2,9.9,1.005
2/05/2013 4:00,12.7,3.9,10.5,1.005
2/05/2013 4:10,12.3,5.6,10.7,1.005
2/05/2013 4:20,11.6,4.9,10.9,1.005
2/05/2013 4:30,13.6,8.1,10.8,1.006
2/05/2013 4:40,12.1,7.5,10.6,1.006
2/05/2013 4:50,11.6,5.4,10.7,1.006
2/05/2013 5:00,11.5,6.3,10.8,1.006
2/05/2013 5:10,11.4,4.4,10.7,1.006
2/05/2013 5:20,13.6,7,10.5,1.006
2/05/2013 5:30,11.9,4.9,10.3,1.006
2/05/2013 5:40,11.3,4.2,10.6,1.006
2/05/2013 5:50,13.4,3.8,11.1,1.006
2/05/2013 6:00,15.1,5.6,11.2,1.006
2/05/2013 6:10,15.4,8.7,11,1.006
2/05/2013 6:20,15.3,7.8,10.9,1.006
2/05/2013 6:30,16.2,8.6,10.7,1.006
2/05/2013 6:40,16.5,8.8,10.5,1.006
2/05/2013 6:50,17,9,10.7,1.006
2/05/2013 7:00,16.7,9,10.7,1.007
2/05/2013 7:10,21.6,9,10.4,1.007
2/05/2013 7:20,23.5,8,10.2,1.007
2/05/2013 7:30,21,6.8,10.5,1.007
2/05/2013 7:40,19.3,8.4,10.9,1.007
2/05/2013 7:50,19,4.3,11.7,1.007
2/05/2013 8:00,15.2,3.9,12.4,1.007
2/05/2013 8:10,15.4,3,13.1,1.007
2/05/2013 8:20,15.5,2.7,13.7,1.007
2/05/2013 8:30,15.7,3.6,14.2,1.006
2/05/2013 8:40,16.7,4.9,14.2,1.006
2/05/2013 8:50,17.4,5.9,14.6,1.006
2/05/2013 9:00,17.8,4.3,15.1,1.006
2/05/2013 9:10,20.2,5.4,15.2,1.006
2/05/2013 9:20,19.7,5,15.3,1.006
2/05/2013 9:30,15.8,2.9,15.5,1.006
2/05/2013 9:40,15.6,4.6,15.7,1.006
2/05/2013 9:50,16.3,-3.4,16.3,1.005
2/05/2013 10:00,16.7,2.9,17.4,1.005
2/05/2013 10:10,15.3,4.6,17.5,1.005
2/05/2013 10:20,15.4,6.1,17.8,1.005
2/05/2013 10:30,14.6,6.7,18.5,1.005
2/05/2013 10:40,14.8,6.3,18.9,1.005
2/05/2013 10:50,15.8,5.1,18,1.005
2/05/2013 11:00,15.1,5.3,18,1.005
2/05/2013 11:10,15.4,2,18.8,1.004
2/05/2013 11:20,15.2,3.4,19.2,1.004
2/05/2013 11:30,13.9,3.8,19.8,1.004
2/05/2013 11:40,13.8,5.3,19.9,1.004
2/05/2013 11:50,13,4.4,19.4,1.003
2/05/2013 12:00,12.6,4.8,19.9,1.003
2/05/2013 12:10,14.5,4.4,19.8,1.003
2/05/2013 12:20,16.5,8,20.3,1.003
2/05/2013 12:30,18.1,4.5,20,1.003
2/05/2013 12:40,25,8.1,20.1,1.003
2/05/2013 12:50,24.1,7.7,20.3,1.002
2/05/2013 13:00,22.7,7.9,20.2,1.002
2/05/2013 13:10,21.7,7.1,20.2,1.002
2/05/2013 13:20,21.8,6.9,20.7,1.002
2/05/2013 13:30,21.8,6.2,20.4,1.002
2/05/2013 13:40,24,5.1,20.3,1.001
2/05/2013 13:50,22.9,4.8,20.8,1.001
2/05/2013 14:00,24.2,4.9,21.3,1.001
2/05/2013 14:10,24.5,6.6,21.1,1.001
2/05/2013 14:20,24.6,5.9,21.8,1.001
2/05/2013 14:30,20.2,6,22.1,1.001
2/05/2013 14:40,17.1,5.5,21.8,1.001
2/05/2013 14:50,15.5,3.8,22.1,1
2/05/2013 15:00,17.4,5.9,22,1
2/05/2013 15:10,18.6,4.7,22.8,1
2/05/2013 15:20,18.2,5.1,22.5,1
2/05/2013 15:30,19.2,9.5,22.3,1
2/05/2013 15:40,13.6,11.6,22.6,1
2/05/2013 15:50,12.5,7.1,21.9,1
2/05/2013 16:00,17.7,8.9,22,1
2/05/2013 16:10,14.9,6.1,21.4,1
2/05/2013 16:20,13.3,5.6,21.2,1
2/05/2013 16:30,14.9,7.2,20.5,1
2/05/2013 16:40,14.7,5.1,20.1,1
2/05/2013 16:50,14.8,5.7,20,1
2/05/2013 17:00,18.2,5.1,20.5,0.999
2/05/2013 17:10,25.2,6.2,19.7,1
2/05/2013 17:20,33.3,8.6,18.9,1
2/05/2013 17:30,20.9,7.8,18.4,1
2/05/2013 17:40,17.5,8.6,17.9,1
2/05/2013 17:50,15.9,7.2,17.8,1
2/05/2013 18:00,16.7,8.2,17.6,1
2/05/2013 18:10,17.6,9.1,17.4,1
2/05/2013 18:20,16.4,7,17,1
2/05/2013 18:30,16.3,6.5,16.3,1
2/05/2013 18:40,17.6,8.4,16,1.001
2/05/2013 18:50,17.1,7.7,16,1.001
2/05/2013 19:00,16.6,7.8,15.9,1.001
2/05/2013 19:10,16.5,7.6,15.8,1.001
2/05/2013 19:20,13.5,6.1,15.8,1.001
2/05/2013 19:30,12.6,4.9,15.7,1.001
2/05/2013 19:40,13.7,6.7,15.6,1.001
2/05/2013 19:50,13.6,7.6,15.5,1.001
2/05/2013 20:00,12.9,6.6,15.6,1.001
2/05/2013 20:10,12,5.7,15.6,1.001
2/05/2013 20:20,12.3,5.7,15.5,1.001
2/05/2013 20:30,13.1,6.9,15.3,1.001
2/05/2013 20:40,12.8,6.2,15.3,1.001
2/05/2013 20:50,12.4,7,15.4,1.001
2/05/2013 21:00,11.3,6.1,15.5,1.001
2/05/2013 21:10,11.3,4.7,15.9,1.001
2/05/2013 21:20,11.4,4.1,16.1,1.001
2/05/2013 21:30,11.2,4.3,16.1,1.001
2/05/2013 21:40,11.2,4.8,16,1.001
2/05/2013 21:50,10.3,4.8,15.9,1.001
2/05/2013 22:00,10,4.9,16,1.001
2/05/2013 22:10,11.3,5.1,16.1,1.001
2/05/2013 22:20,10.6,5.7,16,1.001
2/05/2013 22:30,9.4,4.2,16.1,1.001
2/05/2013 22:40,9,3.4,16.1,1
2/05/2013 22:50,9.1,3.9,16.1,1
2/05/2013 23:00,9.6,3.7,16.1,1
2/05/2013 23:10,9.2,3.6,16.1,1
2/05/2013 23:20,9.7,4.1,16.3,1
2/05/2013 23:30,9.7,4.3,16.4,1
2/05/2013 23:40,9.4,4.1,16.6,1
2/05/2013 23:50,8.1,3.3,16.6,1
3/05/2013 0:00,8,2.6,16.3,1
3/05/2013 0:10,7.9,4.4,16.3,1
3/05/2013 0:20,9.6,4.6,16.3,1
3/05/2013 0:30,7.9,2.1,16.3,1
3/05/2013 0:40,7.4,2.9,16.1,0.999
3/05/2013 0:50,8.1,3.6,16.3,0.999
3/05/2013 1:00,7.5,3.1,16.4,0.999
3/05/2013 1:10,7.6,2.1,16.5,0.999
3/05/2013 1:20,7.4,2.4,16.6,0.999
3/05/2013 1:30,5.9,0.9,16.9,0.999
3/05/2013 1:40,7.8,2.2,17,0.999
3/05/2013 1:50,6.6,1.1,17,0.998
3/05/2013 2:00,5.7,1.2,17.1,0.998
3/05/2013 2:10,11.7,3.7,17.7,0.998
3/05/2013 2:20,13.4,3.7,17.9,0.998
3/05/2013 2:30,11.9,3.8,17.8,0.998
3/05/2013 2:40,12.4,3.1,18,0.998
3/05/2013 2:50,11.8,4.2,17.9,0.998
3/05/2013 3:00,10.5,4.3,17.7,0.998
3/05/2013 3:10,9.5,5,17.5,0.998
3/05/2013 3:20,8.9,4.6,17.4,0.998
3/05/2013 3:30,7.5,2.1,17.4,0.998
3/05/2013 3:40,8,2.5,17.5,0.997
3/05/2013 3:50,9.3,3.7,17.6,0.997
3/05/2013 4:00,9.8,3,17.6,0.997
3/05/2013 4:10,10.6,4.9,17.5,0.997
3/05/2013 4:20,8.5,3.2,17.5,0.997
3/05/2013 4:30,10.4,5.1,17.5,0.997
3/05/2013 4:40,10.9,5.5,17.6,0.998
3/05/2013 4:50,9.8,4.5,17.6,0.997
3/05/2013 5:00,8.9,4,17.5,0.997
3/05/2013 5:10,9.9,5.3,17.4,0.998
3/05/2013 5:20,11.5,5.5,16.9,0.998
3/05/2013 5:30,10.9,6.7,16.6,0.998
3/05/2013 5:40,9.7,4.8,16.6,0.997
3/05/2013 5:50,10.1,4.7,16.9,0.997
3/05/2013 6:00,10.5,4.9,16.9,0.997
3/05/2013 6:10,11,5.3,16.9,0.997
3/05/2013 6:20,12.6,6.4,16.7,0.998
3/05/2013 6:30,12.4,6.6,16.6,0.998
3/05/2013 6:40,10.9,5.3,16.7,0.998
3/05/2013 6:50,11.7,5.7,17.1,0.998
3/05/2013 7:00,12.4,4.8,17.5,0.998
3/05/2013 7:10,14.3,6.7,17.6,0.998
3/05/2013 7:20,14.5,6.3,17.6,0.998
3/05/2013 7:30,14.5,6.2,17.4,0.998
3/05/2013 7:40,21,9.9,17.3,0.998
3/05/2013 7:50,34.1,8.3,17.3,0.998
3/05/2013 8:00,25.5,6.1,17.5,0.998
3/05/2013 8:10,48.3,8,17.8,0.998
3/05/2013 8:20,34.8,5.6,18.1,0.998
3/05/2013 8:30,25.3,6.9,18.6,0.998
3/05/2013 8:40,21,5.9,19.3,0.998
3/05/2013 8:50,18.1,4.5,20.1,0.998
3/05/2013 9:00,19.1,6.2,20.3,0.998
3/05/2013 9:10,19.6,7.4,20.2,0.998
3/05/2013 9:20,19,7.6,20.7,0.998
3/05/2013 9:30,21.1,5.1,21.2,0.998
3/05/2013 9:40,21.9,5.6,21,0.998
3/05/2013 9:50,22.1,5.1,21.6,0.997
3/05/2013 10:00,21.9,5.3,21.8,0.997
3/05/2013 10:10,22.4,4.7,22.3,0.997
3/05/2013 10:20,25,2.4,23.1,0.997
3/05/2013 10:30,27.5,6.7,23.5,0.997
3/05/2013 10:40,29.4,7.6,23.9,0.997
3/05/2013 10:50,36.8,6.7,23.7,0.997
3/05/2013 11:00,38,6.1,23.6,0.997
3/05/2013 11:10,40.2,6.7,23.7,0.996
3/05/2013 11:20,38.1,4.4,23.5,0.996
3/05/2013 11:30,62.1,6.2,23.8,0.996
3/05/2013 11:40,86.6,4.5,23.8,0.996
3/05/2013 11:50,48.3,4.8,24.1,0.995
3/05/2013 12:00,42,8,24.3,0.995
3/05/2013 12:10,43.2,9.6,24.4,0.995
3/05/2013 12:20,40.1,7.6,24.3,0.995
3/05/2013 12:30,43.9,7,25.4,0.995
3/05/2013 12:40,43.3,6.5,25.4,0.995
3/05/2013 12:50,45.5,8.5,25.7,0.995
3/05/2013 13:00,49.9,6.6,26.3,0.995
3/05/2013 13:10,50.6,10,26.1,0.995
3/05/2013 13:20,51.9,13.2,25.9,0.995
3/05/2013 13:30,51.2,12,25.5,0.995
3/05/2013 13:40,51.9,10.3,25.3,0.995
3/05/2013 13:50,53.2,9.3,24.9,0.995
3/05/2013 14:00,53.6,10.9,24.6,0.995
3/05/2013 14:10,58.4,9.6,24.7,0.994
3/05/2013 14:20,71,9.8,24.9,0.994
3/05/2013 14:30,84.9,12.2,25.1,0.994
3/05/2013 14:40,94.5,12.1,25.4,0.994
3/05/2013 14:50,93.8,15.1,25,0.994
3/05/2013 15:00,95.1,17.7,24.9,0.995
3/05/2013 15:10,95.1,18.5,24.6,0.995
3/05/2013 15:20,88.2,15.2,24.3,0.995
3/05/2013 15:30,79.9,14.8,24.5,0.994
3/05/2013 15:40,71.5,13.6,24.2,0.995
3/05/2013 15:50,67.6,13.3,24.4,0.995
3/05/2013 16:00,64.8,11.5,24.3,0.995
3/05/2013 16:10,81.1,12.1,23.8,0.995
3/05/2013 16:20,69.9,13.1,23.5,0.995
3/05/2013 16:30,65.4,11.6,24,0.995
3/05/2013 16:40,64.1,13,23.8,0.995
3/05/2013 16:50,59,12.2,23.5,0.995
3/05/2013 17:00,57.1,11.7,23.2,0.995
3/05/2013 17:10,55,11.7,22.7,0.995
3/05/2013 17:20,57.2,12.7,22.3,0.995
3/05/2013 17:30,57.8,12.1,21.7,0.995
3/05/2013 17:40,58.1,13.7,21,0.995
3/05/2013 17:50,54.1,13.8,20.8,0.996
3/05/2013 18:00,59.4,16.5,20.8,0.996
3/05/2013 18:10,65.1,16.4,20.7,0.996
3/05/2013 18:20,68.4,16,20.5,0.996
3/05/2013 18:30,67,16.3,20.3,0.997
3/05/2013 18:40,63.6,15.6,20.2,0.997
3/05/2013 18:50,64.1,16.1,20.1,0.997
3/05/2013 19:00,70.6,17.5,20.3,0.997
3/05/2013 19:10,71.2,16.9,20.2,0.998
3/05/2013 19:20,69.2,15.4,19.9,0.998
3/05/2013 19:30,69.3,15.5,19.6,0.998
3/05/2013 19:40,69,16.1,19.4,0.998
3/05/2013 19:50,65.8,15.2,19.1,0.998
3/05/2013 20:00,63.6,16.9,19.1,0.998
3/05/2013 20:10,61.5,15.3,18.9,0.998
3/05/2013 20:20,64.6,16.8,19.1,0.998
3/05/2013 20:30,60.7,12.7,19,0.998
3/05/2013 20:40,59,13.8,18.8,0.998
3/05/2013 20:50,61.2,16.6,18.7,0.998
3/05/2013 21:00,59.1,14.6,18.8,0.998
3/05/2013 21:10,52.5,13.7,18.9,0.998
3/05/2013 21:20,50.9,13.5,18.8,0.998
3/05/2013 21:30,51.7,15.7,18.8,0.998
3/05/2013 21:40,53.5,15.8,18.3,0.998
3/05/2013 21:50,50.9,15.9,18,0.999
3/05/2013 22:00,47.5,15.2,17.8,0.999
3/05/2013 22:10,48.8,16.4,18,0.999
3/05/2013 22:20,50,14.6,18.1,0.999
3/05/2013 22:30,53,13.9,18.5,0.999
3/05/2013 22:40,52.1,13.7,19.5,1
3/05/2013 22:50,45.4,13.8,18.6,1
3/05/2013 23:00,55.9,16,17.8,0.999
3/05/2013 23:10,49.3,14.4,17.5,0.999
3/05/2013 23:20,43.6,15.8,18.3,1
3/05/2013 23:30,37.1,11.7,18.6,1
3/05/2013 23:40,33.7,11.6,18.7,1
3/05/2013 23:50,31.6,13.7,18.5,1
4/05/2013 0:00,27,10.6,18.5,1
4/05/2013 0:10,23.2,11.9,18.4,1
4/05/2013 0:20,20.4,11.8,18.1,1
4/05/2013 0:30,17.3,9.4,18,1
4/05/2013 0:40,16.7,8.7,18,1
4/05/2013 0:50,14.1,8,18,1
4/05/2013 1:00,12.7,6.9,18.1,1
4/05/2013 1:10,13.7,7.4,18.2,1
4/05/2013 1:20,12.3,8.7,18.2,1
4/05/2013 1:30,12.5,9.1,17.9,1
4/05/2013 1:40,11.3,8.2,17.7,1
4/05/2013 1:50,12.8,8,17.6,1
4/05/2013 2:00,10.9,7.3,17.5,1
4/05/2013 2:10,9.2,5.6,17.2,1
4/05/2013 2:20,7.6,6.5,17.1,1
4/05/2013 2:30,8.8,6.4,16.9,1
4/05/2013 2:40,9.3,5.9,16.9,1
4/05/2013 2:50,10.3,6.5,16.8,1
4/05/2013 3:00,10.7,6.6,16.6,1
4/05/2013 3:10,10.9,5.9,16.3,1
4/05/2013 3:20,11.4,8.1,15.7,1
4/05/2013 3:30,19,9.6,16.3,1
4/05/2013 3:40,21.5,13.3,16.6,1
4/05/2013 3:50,23.2,15.4,16.7,1.001
4/05/2013 4:00,19.1,11.2,16.8,1.001
4/05/2013 4:10,13.9,9.3,16.8,1.001
4/05/2013 4:20,9.6,3.6,16.8,1.001
4/05/2013 4:30,6.5,3.8,16.9,1.001
4/05/2013 4:40,6.8,5.4,16.8,1.001
4/05/2013 4:50,3.8,5.6,16.5,1.001
4/05/2013 5:00,2.1,3.2,16.4,1.001
4/05/2013 5:10,3.9,5.2,16.2,1.001
4/05/2013 5:20,4,4.1,16,1.002
4/05/2013 5:30,3.9,3.7,15.9,1.002
4/05/2013 5:40,2,2.7,15.8,1.002
4/05/2013 5:50,2.5,4.3,15.7,1.002
4/05/2013 6:00,4.1,3.7,15.5,1.002
4/05/2013 6:10,4.3,3.9,15.3,1.002
4/05/2013 6:20,4.8,4.2,15.2,1.002
4/05/2013 6:30,5.2,2.2,15.3,1.003
4/05/2013 6:40,5.8,3.6,15.4,1.003
4/05/2013 6:50,6.3,4.6,15.4,1.003
4/05/2013 7:00,5.7,3.7,15.3,1.003
4/05/2013 7:10,3.7,2.9,15.4,1.003
4/05/2013 7:20,5.8,3.9,15.5,1.003
4/05/2013 7:30,6.7,5.5,15.5,1.004
4/05/2013 7:40,5,2.6,15.5,1.004
4/05/2013 7:50,4.9,5.5,15.8,1.004
4/05/2013 8:00,4.5,4.9,16.2,1.004
4/05/2013 8:10,5.1,4.1,16.6,1.004
4/05/2013 8:20,6.2,2.7,16.5,1.004
4/05/2013 8:30,4.3,3.1,16.6,1.004
4/05/2013 8:40,4.2,2.9,16.9,1.004
4/05/2013 8:50,5,2.9,16.9,1.005
4/05/2013 9:00,6.2,2.3,16.6,1.005
4/05/2013 9:10,9,3.1,16.6,1.005
4/05/2013 9:20,14.3,4.6,16.7,1.005
4/05/2013 9:30,18,7.7,16.6,1.005
4/05/2013 9:40,29.9,8.4,16.7,1.005
4/05/2013 9:50,22.8,6.7,17.2,1.005
4/05/2013 10:00,21.2,6.9,17.3,1.005
4/05/2013 10:10,18.2,5.2,17.1,1.005
4/05/2013 10:20,18.4,7.3,17.2,1.005
4/05/2013 10:30,19.1,7.3,17.3,1.005
4/05/2013 10:40,20.6,7.4,17.7,1.004
4/05/2013 10:50,21.5,8.8,18.2,1.004
4/05/2013 11:00,22.2,9.4,18.5,1.005
4/05/2013 11:10,23.3,7.4,18.5,1.004
4/05/2013 11:20,22.3,3.7,19.5,1.004
4/05/2013 11:30,20.8,10.4,19.2,1.004
4/05/2013 11:40,24.4,8.6,20.4,1.004
4/05/2013 11:50,20.5,7.8,20.4,1.004
4/05/2013 12:00,17.8,6.1,20.6,1.004
4/05/2013 12:10,22.1,4,22.1,1.003
4/05/2013 12:20,21.1,7.4,21.7,1.003
4/05/2013 12:30,19.1,7.8,21.4,1.003
4/05/2013 12:40,19.8,8.1,21.7,1.003
4/05/2013 12:50,19.8,7.6,21.9,1.003
4/05/2013 13:00,18.4,8.2,21.5,1.003
4/05/2013 13:10,17.6,6.9,21.4,1.003
4/05/2013 13:20,18.2,7.5,21.6,1.002
4/05/2013 13:30,19.2,8.7,21.3,1.002
4/05/2013 13:40,20.1,9.6,21.2,1.002
4/05/2013 13:50,17.3,7.9,21.1,1.002
4/05/2013 14:00,17.6,6.8,21.2,1.002
4/05/2013 14:10,18.5,7.1,21.4,1.002
4/05/2013 14:20,16.7,5.8,21.6,1.002
4/05/2013 14:30,18.3,6.5,22.3,1.002
4/05/2013 14:40,19.6,6.3,22.7,1.002
4/05/2013 14:50,17.7,8.2,22.1,1.002
4/05/2013 15:00,18.4,9.6,21.4,1.002
4/05/2013 15:10,18.1,8.6,21,1.002
4/05/2013 15:20,18.4,8.2,21.4,1.002
4/05/2013 15:30,17.8,7.4,21.5,1.002
4/05/2013 15:40,18.2,7.4,21.4,1.002
4/05/2013 15:50,20.8,8.5,21.4,1.002
4/05/2013 16:00,19,7.4,20.8,1.002
4/05/2013 16:10,21.1,8.8,19.9,1.002
