Date/Time,PM10 TEOM ug/m3,PM2.5 TEOM ug/m3,Temperature Deg C,Barometric Pressure atm
1/08/2013 0:10,17.6,12.4,6.4,1.002
1/08/2013 0:20,19.7,14.3,6.4,1.002
1/08/2013 0:30,16.6,11.7,6.2,1.002
1/08/2013 0:40,12.9,11.2,6.2,1.002
1/08/2013 0:50,10.6,8.9,6.1,1.002
1/08/2013 1:00,7.9,8.7,5.9,1.001
1/08/2013 1:10,7.7,7.8,5.7,1.001
1/08/2013 1:20,8,7.6,5.5,1.001
1/08/2013 1:30,9.2,6.7,5.5,1.001
1/08/2013 1:40,8.7,6.5,5.5,1.001
1/08/2013 1:50,7.5,8,5.4,1.001
1/08/2013 2:00,10.9,7.5,6,1.001
1/08/2013 2:10,9.8,7.4,6.1,1.001
1/08/2013 2:20,8.8,8,5.9,1.001
1/08/2013 2:30,5.9,7,5.5,1.001
1/08/2013 2:40,7.8,4.8,5.3,1.001
1/08/2013 2:50,5.9,6.6,5,1.001
1/08/2013 3:00,6.7,6.8,4.8,1.001
1/08/2013 3:10,6.3,6.3,4.9,1
1/08/2013 3:20,8.3,5.4,4.9,1
1/08/2013 3:30,11.7,8.3,5,1
1/08/2013 3:40,9.9,8.1,4.6,1
1/08/2013 3:50,7.9,7,4.6,1
1/08/2013 4:00,8.9,5.8,4.8,1
1/08/2013 4:10,11.3,7.4,4.9,1
1/08/2013 4:20,11.5,8,5,1
1/08/2013 4:30,8.4,7.2,4.8,1
1/08/2013 4:40,9.1,8.2,4.5,1
1/08/2013 4:50,10.5,8.8,4.2,1
1/08/2013 5:00,11.9,8.5,4,1
1/08/2013 5:10,14.4,8,4.3,1
1/08/2013 5:20,15.3,8.8,4.4,1.001
1/08/2013 5:30,11.9,8.7,4.1,1.001
1/08/2013 5:40,17.3,14.1,4,1.001
1/08/2013 5:50,21.4,16.5,4,1.001
1/08/2013 6:00,15.8,10.2,4.2,1.001
1/08/2013 6:10,15.9,11.6,4.2,1.001
1/08/2013 6:20,15.2,9.5,4.2,1.001
1/08/2013 6:30,15.4,11.8,4.1,1.001
1/08/2013 6:40,21.3,13.2,4.3,1.001
1/08/2013 6:50,25.5,13,4.5,1.001
1/08/2013 7:00,30.8,14.5,4.6,1.001
1/08/2013 7:10,33.7,16.2,4.7,1.001
1/08/2013 7:20,37.2,14.3,5,1.001
